compound_id	PDB_ID	label
24889392	6FT8	5.0
11717001	6S73	5.0
9809715	6RCG	5.88602
3081361	2HAK	5.0
10113978	5CEQ	5.0
11617559	6FER	5.0
5291	4WSQ	5.0
44259	6YZ4	7.52143
16722836	6RA7	5.0
11617559	2HAK	5.0
9809715	3D7U	5.0
16038120	4PF4	5.7447
11717001	3ENM	5.0
9884685	6BDN	5.0
123631	4A9U	6.09686
10113978	3HNG	7.85078
25243800	6CZ3	5.99996
176167	6P5M	5.0
11314340	6TGU	5.4202
5328940	7KAC	7.82102
3038522	2VD5	5.0
11617559	6RA7	5.0
24889392	2RKU	5.0
11712649	6BFN	5.0
216239	4FR4	5.0
3081361	2C47	5.0
11427553	4WNO	7.27491
447077	1QPC	8.92082
24889392	6ZR5	5.0
10427712	2RKU	5.0
9884685	4A9U	5.0
6450551	6C9H	5.0
11314340	2VD5	7.03574
644241	4BBM	5.0
3081361	2OO8	5.99996
123631	4OTH	5.0
11427553	3DAK	5.76953
44259	5NG0	5.28399
216239	6MOB	6.36643
9926791	4QTB	5.0
16038120	4D2W	7.00393
11364421	4ANB	5.0
10138260	2YEX	5.92078
5328940	2WTK	5.0
9884685	4I5P	5.0
156414	3DAK	5.0
16007391	3RNY	5.0
9915743	6PK6	5.0
11712649	4QTB	5.0
10138260	3OMV	5.0
11338033	6DBK	5.0
9933475	5QIN	5.0
11626560	4ITI	5.79585
9915743	4AF3	5.0
9933475	6FYL	5.0
10461815	4BGQ	5.0
11338033	4AGU	5.0
44259	3DKC	6.72102
5494449	6FDY	6.5085
3038522	6OP9	5.0
3081361	6JQR	5.7447
24889392	6SM8	5.0
5287969	3QRJ	5.0
11338033	3ALO	5.0
16038120	5LWM	7.767
11667893	6FDY	5.0
11234052	4I5P	5.0
10127622	6GR8	5.0
16007391	2V7O	5.0
10127622	5HVK	5.0
11656518	5VCZ	5.0
9933475	2WTK	5.0
11338033	4B6L	5.0
153999	6RSU	6.01318
11234052	5NKG	5.0
16725726	1O6L	8.65758
10184653	1S9I	5.0
5329102	5HID	5.0
176155	3QRJ	5.0
9926791	3DAK	5.0
11617559	3MY0	5.0
16038120	5EFQ	5.0
3038525	3C0I	5.0
5494449	6FT8	5.0
6918454	4TPT	5.0
176155	6RSU	5.0
176167	5VIL	5.0
10184653	2XYN	5.0
11485656	3CBL	5.0
156422	3O0G	5.69895
123631	6C9H	5.0
3062316	5NKG	9.02228
24180719	6FEK	5.0
176167	2I1M	5.0
11712649	2C47	5.0
10138260	6X5G	6.45581
151194	5E8X	5.0
24180719	3SXS	5.0
10113978	6OP9	5.0
42642645	5O0Y	5.0
10074640	6GRO	5.0
11712649	4YNO	5.0
5494449	4K33	6.06545
16722836	3ENM	5.0
3081361	6S73	5.0
208908	3W2P	5.0
51004351	4UAK	5.0
11656518	3ZDU	5.0
5329102	6MOB	6.4201
9929127	3A8X	5.0
3062316	4PF4	5.0
11234052	6BDN	5.0
5291	2QLU	5.0
3081361	6FYV	5.0
11364421	2C47	5.24412
11485656	2WTK	5.0
17755052	4RFM	5.0
11234052	3QRJ	5.0
10138260	3G2F	6.69875
6918454	3GC8	5.0
11364421	3IEC	5.0
3038522	3TXO	5.0
16725726	6QAV	5.63825
16038120	2A2A	6.06043
24889392	6BG2	5.0
44259	5VCZ	5.0
24779724	2EVA	5.0
11364421	5H0B	5.0
11409972	5LVO	5.0
9884685	6RUU	5.0
3038525	6S73	5.0
44259	6TCA	6.05547
4908365	6RSU	6.32781
5494449	6YZ4	5.0
156422	6JUU	6.06545
11409972	4HOK	5.39793
5328940	6X5G	5.34678
5291	6FYR	5.0
51004351	2W5A	5.0
10113978	5A6N	5.0
11667893	4ASZ	5.0
156414	5NKG	5.0
24889392	5VIL	5.0
10427712	4ZZN	5.0
24779724	6DBK	5.0
3025986	5EFQ	7.63639
156422	5O0Y	5.0
24889392	6CZ3	5.0
11617559	4KS7	5.0
156414	3FXZ	5.0
153999	6GR8	5.0
16725726	3MY0	5.0
153999	4OTH	6.45581
9926791	1U59	5.0
156414	3FE3	5.0
126565	5AP1	8.18046
9809715	5VDK	5.0
16725726	4B9D	5.0
16038120	3KUL	5.0
16722836	5VCZ	5.0
176167	3MY0	5.0
16007391	6JUU	5.76953
156414	4L3L	5.0
9915743	4TPT	5.0
24779724	4OR5	5.0
4908365	2W5A	5.0
11656518	5ORL	5.0
176167	6RCG	5.0
10127622	4MQ1	5.0
156414	6URC	5.0
11409972	6ZJF	5.0
3081361	1J1B	5.0
10138260	2J0I	5.92078
24180719	4H1J	5.0
44259	5U6C	8.18709
6918454	4L3L	5.0
10184653	3ENM	5.0
9915743	3A8X	5.0
5329102	1CM8	5.0
10113978	5VDK	5.0
208908	4HOK	5.0
447077	4ZHX	5.0
3038522	5QIN	5.0
11427553	3PLS	6.09146
24779724	4UY9	5.0
25243800	4PF4	7.01278
16722836	6CJE	6.4201
24180719	2YEX	5.0
11234052	5CEQ	5.0
42642645	6JQR	7.95468
9915743	4C57	6.60189
153999	3BHH	5.0
11712649	6GZD	5.0
5291	4YHJ	5.0
208908	2J51	5.48147
11409972	4B6L	5.09151
156422	1QPC	5.92078
126565	4WNO	5.99996
3025986	2A2A	5.0
6450551	4EQU	5.92078
9929127	6FYV	5.99996
11667893	6BFN	5.0
17755052	3A7I	5.0
10427712	5NKG	5.0
9933475	5JZN	5.0
24180719	6FYV	5.0
10138260	5NG0	5.0
11338033	6P5M	5.0
5291	6B5J	5.36652
6918454	5EFQ	5.0
44259	5ORL	7.767
10074640	3D7U	5.0
11712649	4WSQ	5.0
9884685	3QRJ	5.0
17755052	2XYN	5.0
5287969	6YZ4	5.0
11427553	3S3I	5.0
24889392	6KZD	6.25956
5329102	5I3R	8.25181
153999	5BYZ	5.0
5328940	4KIK	5.0
3081361	2W99	5.0
11234052	2YEX	5.0
11717001	4RFM	5.0
17755052	4C57	5.56862
10461815	4RFM	5.0
11626560	1S9I	5.0
25243800	4TPT	5.0
176167	6C9H	5.0
11656518	6JPJ	5.0
3062316	3WAR	5.0
10184653	6CZ3	5.0
25243800	4AGU	5.0
10113978	5V5Y	5.0
16722836	4ZHX	5.32789
11409972	6FEK	7.767
10074640	4KIK	5.0
24779724	3D7U	5.0
156422	1UA2	5.50862
123631	3TXO	5.0
208908	6X5G	5.0
11717001	2IWI	5.0
10461815	2I1M	6.15484
42642645	6FD3	5.38721
16038120	5NG0	5.01772
42642645	2HW6	7.14206
51004351	6FT8	6.45581
156414	6P5S	5.0
216239	4BGQ	5.0
11427553	4OTH	6.2365
10184653	6D3K	5.0
208908	4D2W	5.0
16722836	6ZJF	7.34582
24180719	4YJT	5.0
3038525	5A6N	5.0
9929127	6BXI	5.0
10113978	6CZ3	5.63825
156414	3C0I	5.0
25243800	4FGB	5.0
51004351	4YHJ	6.95821
208908	2EVA	5.0
9929127	5V5Y	5.0
11234052	3S3I	5.0
11485656	2R2P	5.82388
6918454	2J0I	5.0
10127622	3MDY	5.0
11617559	3ENM	5.0
5328940	3ENM	5.88602
176870	6BXI	5.0
153999	4UAK	5.0
153999	4ZHX	5.0
11234052	3HNG	7.99568
11712649	6RSU	5.0
5291	4RFM	5.0
44259	3D7U	6.48135
176870	4B6L	5.0
11409972	1WAK	5.0
10427712	6YAT	5.0
10113978	4BGQ	5.0
10427712	2QLU	5.0
16007391	5MYV	5.0
11485656	5L6P	5.85384
9929127	2REI	5.0
11717001	5NG0	5.60204
3038525	4KIK	5.0
11314340	6SRH	5.0
11626560	3ENM	5.0
24180719	4FR4	5.0
151194	2RKU	5.0
25243800	2W4O	5.0
10427712	6BDN	5.61977
4908365	6ZJF	5.12493
447077	4TPT	6.5085
156422	4ASZ	6.24405
9809715	6YAT	8.04096
5494449	2XIK	5.31875
16722836	3KN6	5.35654
447077	6YKY	6.7693
11712649	4UXL	5.50862
11364421	2REI	5.0
5329102	4FGB	6.01318
10074640	4EQU	5.0
11617559	5I3R	5.0
51004351	6TGU	5.0
10074640	6C9H	5.0
216239	3FXZ	5.0
11667893	6GQQ	7.58336
11427553	5U6C	6.12488
10461815	6NCG	5.0
11314340	2EVA	6.19375
644241	5VDK	5.0
3038522	3A8X	5.0
5291	3ENM	5.0
51004351	4D2W	6.55269
16722836	6B5J	5.7447
25243800	5EFQ	5.0
123631	1CM8	5.0
25243800	3ZDU	5.0
11626560	5LXC	5.39793
5291	3KN6	5.0
153999	6N3O	5.0
11656518	4WSQ	5.0
9929127	6TCA	5.0
11626560	5ORL	6.58486
11338033	1CM8	5.0
11712649	2R4B	5.0
11364421	3MDY	5.0
10127622	5L6P	5.0
153999	2J51	6.39783
11656518	4PF4	5.0
156422	1XJD	5.0
5494449	3MY0	5.02227
9809715	6FDY	7.22113
447077	4KS7	5.0
4908365	6N3O	7.09098
16038120	4GV1	5.0
644241	2C47	5.0
447077	6T6F	5.0
51004351	4ASZ	6.5085
10074640	6CMJ	5.0
5329102	1U59	5.0
3025986	6FD3	5.45592
123631	5LWM	5.0
51004351	4CRS	7.82102
11485656	3BHH	5.0
11712649	3A99	5.0
44259	4ZZN	5.13667
5291	4KIK	5.0
10127622	3SOC	5.0
11712649	5LWM	5.0
3062316	2C47	5.0
42642645	3SXS	6.69875
10427712	6B5J	5.85384
3062316	3DAK	5.0
24889392	5H0B	5.0
123631	6CJE	5.92078
10138260	6RUU	5.72122
3025986	6GRO	5.0
44259	4B6L	6.04091
42642645	3SOC	5.0
153999	4B6L	5.0
11485656	4OR5	5.52286
3038525	6YAT	5.0
9915743	1O6L	5.0
11712649	5I3R	5.0
644241	3HNG	5.0
176167	4ANB	5.0
3025986	6P5S	5.82388
11712649	4I5P	5.0
11667893	4FGB	5.0
10427712	6ZR5	5.0
4908365	4H1J	6.11913
5291	4MQ1	5.0
51004351	5L6P	5.0
6918454	5ES1	5.0
11485656	6FIO	7.23582
16725726	6T6F	5.60204
44259	4GV1	7.6968
25243800	6RCG	6.49471
11427553	3V8S	6.52273
208908	3BU3	5.0
5328940	6YKY	5.0
10184653	4HOK	5.88602
5494449	4AGU	5.0
5287969	3FXZ	5.0
9929127	6DBK	5.0
10074640	6T6F	5.0
16725726	2ZM3	5.0
16007391	3COK	5.32789
11717001	6RSU	5.0
153999	1S9I	5.0
9915743	6OP9	8.10791
3025986	4QTB	5.0
153999	6QAV	5.0
24180719	6SM8	5.0
5287969	4W4V	5.25963
5291	5HID	5.0
153999	2OO8	5.0
4908365	1CM8	5.0
10074640	3HNG	5.0
10184653	1UA2	5.0
11409972	6YKY	5.0
11712649	6BDN	5.0
3038525	4EWH	5.0
3062316	3MY0	6.33715
10138260	5LVO	5.58501
10461815	4KIK	5.0
9915743	2RKU	5.0
176870	4H1J	5.0
216239	5NKG	5.69895
216239	5ES1	5.0
10113978	4UAK	5.0
156422	5HVK	5.0
11485656	3IEC	5.0
5329102	3DKC	5.14266
9884685	5AP1	5.0
11626560	2EVA	5.7447
216239	3CBL	5.0
208908	5MJB	5.0
16038120	2WEL	6.24405
10461815	6DBK	5.0
9915743	2EVA	5.0
11712649	5H0B	5.82388
447077	3FXZ	5.0
3062316	5CEQ	5.0
24779724	4HOK	5.0
216239	2DQ7	5.07572
10127622	5I3R	5.0
208908	6A32	5.0
4908365	4PF4	5.30102
447077	3FXX	8.11351
9933475	1O6L	5.0
3081361	2VD5	5.0
3025986	6ZJF	5.0
3062316	2X4F	5.0
3062316	6A32	9.24413
10184653	4B9D	5.0
9915743	6RUU	5.0
176870	5VCZ	5.0
11234052	4KIK	5.0
9929127	1CM8	5.0
9915743	3O0G	5.0
208908	3IEC	5.0
11667893	1O6L	5.0
9915743	4RWI	5.0
6450551	4RFM	5.92078
16722836	5MJB	5.76953
9809715	6BDN	5.0
11314340	4UY9	5.0
5287969	4HOK	5.0
123631	2W99	5.0
123631	3SOC	5.0
176155	4RFM	5.0
3025986	3KN6	5.0
11712649	3TXO	5.0
10074640	2C47	5.0
17755052	2J51	5.0
42642645	6FEK	8.5376
16038120	4KS7	5.45592
644241	3MY0	5.0
9933475	4EQU	7.63639
11717001	5LWM	5.0
151194	3ALO	5.0
16007391	4TPT	5.0
11427553	6FD3	6.33715
176167	6D3K	5.0
9929127	4YNO	5.0
176870	3TXO	5.0
3038522	6FEK	5.0
5291	5VIL	5.0
11656518	6BG2	5.0
24779724	6N3O	5.0
10184653	3KUL	5.0
176870	2VD5	5.53759
11717001	3HNG	5.0
176870	6TGU	5.0
176155	2JAM	5.0
16722836	6ZR5	6.58486
9929127	2A2A	5.0
9884685	2XIK	5.0
156414	6TCA	5.0
10127622	3OMV	5.0
11617559	2XIK	5.0
10427712	3DAK	5.60204
4908365	3PLS	5.0
176167	3SOC	5.0
10074640	3A7I	5.0
3081361	6FT8	5.0
176870	3FXZ	5.0
5291	3G2F	5.0
9933475	5YKS	5.0
44259	2ZM3	6.67757
4908365	5JZN	5.08092
25243800	4ANB	7.29158
11314340	4GU6	5.0
10461815	6GQQ	5.0
9929127	3ENM	5.0
3081361	6PK6	5.0
11314340	4D2W	6.22907
9884685	5UI0	5.0
5291	3W2P	5.0
9915743	2HW6	5.0
9809715	4EWH	5.79585
123631	5BYZ	5.0
16725726	4WSQ	5.0
176155	2R2P	5.0
11626560	3ZFM	5.0
11234052	6JPJ	6.22178
25243800	2ZM3	5.0
11717001	6GR8	5.0
151194	2IWI	5.0
10074640	4AGU	5.0
11656518	4W4V	5.0
11712649	6NCG	5.0
4908365	5ORL	5.0
11656518	6C9H	5.34678
11626560	3WAR	5.0
16725726	3E7O	5.0
11717001	4AF3	5.0
5329102	3SOC	5.0
216239	5ORL	5.0
5494449	4WSQ	6.53745
10127622	3IEC	5.0
11667893	7KAC	5.0
9809715	4BGQ	5.0
11234052	5HID	5.0
4908365	6NCG	5.0
16725726	6D3K	5.69895
11717001	6OP9	5.63825
447077	2R2P	7.85078
11314340	3FXX	5.0
42642645	4C57	5.0
9929127	6FYL	5.63825
5328940	3E7O	5.0
156414	6B5J	5.2518
10184653	4D2W	5.0
5329102	6S73	5.38721
11712649	4MQ1	5.0
9915743	3RNY	5.0
156422	2CMW	5.0
11617559	1U59	5.0
6918454	4I5P	5.0
16725726	3RNY	5.0
176870	2X4F	5.0
16722836	3C0I	5.55283
9933475	2J51	7.65561
176155	3COK	5.0
11409972	4KS7	5.0
24180719	1WAK	5.0
5494449	5NG0	5.0
3038525	6JPJ	5.0
123631	5VDK	5.0
24180719	6A32	6.72102
11656518	1QPC	6.19375
10427712	7KAC	5.0
11667893	6OP9	5.0
16725726	2Y7J	5.0
5329102	4TPT	5.0
5328940	6A32	5.29242
5287969	4ANB	5.0
10074640	6FYR	5.0
6450551	4GU6	5.0
44259	3MY0	5.0
156422	3MDY	5.0
3062316	6B5J	7.95468
5287969	4KIK	5.0
16725726	2NRU	5.0
216239	6ZR5	5.0
16722836	5AP1	6.34669
24889392	4GU6	5.0
24779724	6RSU	5.0
3081361	4RWI	6.25173
10113978	4TPT	6.40882
9933475	6QAV	5.0
24889392	4QTB	5.0
156422	4HOK	5.0
51004351	3KN6	5.0
10127622	3KUL	5.0
3081361	5ES1	5.0
123631	4W4V	5.49484
24180719	4WSQ	5.0
9926791	6DBK	5.0
4908365	4BGQ	5.0
151194	1QPC	5.0
9933475	2QLU	5.0
16725726	5ORL	5.0
447077	4AF3	5.0
4908365	7B36	5.92078
16725726	5CEQ	5.0
10427712	3PLS	5.0
10461815	6RSU	6.01318
16722836	2NRU	5.92078
11617559	6T6F	5.0
25243800	3CBL	5.0
10074640	6TGU	5.0
11409972	4W4V	6.11913
6918454	6FD3	5.0
156422	3COK	5.0
5287969	6TGU	5.0
9809715	4PF4	5.0
176167	4KIK	5.0
11338033	4FR4	5.0
10184653	4FR4	5.0
3081361	7B36	5.0
176167	3G2F	5.0
216239	2ZM3	5.0
6918454	3ZDU	5.0
10427712	3FXX	5.0
9933475	4OTH	5.0
25243800	6JPJ	5.95857
5291	2IWI	5.0
10138260	2ZM3	5.0
9933475	2BUJ	5.0
16007391	6RSU	5.0
11667893	6JPJ	5.16748
11409972	5BYZ	5.0
3038522	4LGD	5.0
9926791	4MQ1	5.0
5287969	2BUJ	5.0
16007391	6NCG	5.0
10184653	3A7I	5.0
5291	6P5S	5.0
16038120	2Y7J	7.88273
5291	3KUL	5.85384
25243800	6TGU	6.02683
4908365	6P5M	5.0
16725726	3A99	6.02683
6450551	4AGU	5.0
176155	6N3O	5.0
16725726	2J0I	7.74232
156414	1WAK	5.0
16722836	4QTB	5.0
24779724	4GV1	5.0
24889392	1S9I	5.0
51004351	2XYN	5.0
151194	2HAK	5.0
6450551	5UI0	6.95821
11427553	2QLU	6.43168
5287969	2CCH	6.25956
5287969	6RSU	6.32781
176167	3PLS	5.0
24779724	4EQU	5.0
9933475	6NCG	5.0
11712649	6CMJ	5.0
11314340	3KUL	5.0
3038522	4EWH	5.0
216239	1J1B	5.0
11234052	6FEK	5.0
24889392	6RA7	5.55283
5287969	6FDY	5.0
5287969	2OO8	5.0
9809715	2YEX	6.53745
3025986	6Y0A	5.92078
11667893	1WAK	5.0
216239	4FGB	5.0
6450551	5V5Y	5.0
24180719	6RA7	5.60204
153999	3SOC	5.0
24889392	2EVA	5.07058
6918454	4KS7	5.0
5494449	3KN6	5.0
16038120	6ZR5	6.79561
16007391	5J5T	5.0
10113978	4KS7	5.0
11364421	3BU3	5.0
3062316	4C57	8.56864
5328940	1CM8	5.0
3081361	2WEL	5.0
10184653	6FT8	5.0
24180719	3LCS	5.0
176155	6YZ4	5.0
11314340	2A2A	5.60204
11338033	5ES1	5.0
5329102	2QLU	5.0
3081361	6CMJ	5.0
3081361	4PF4	5.0
10127622	4CRS	5.0
156414	2REI	5.0
16725726	6SRH	5.0
9926791	6N3O	5.0
16007391	6P5S	5.43179
10461815	2ZM3	5.0
126565	4ZHX	7.25104
5494449	6BG2	5.0
9809715	6RUU	5.27572
123631	2W5A	5.0
10138260	3GC8	5.0
10113978	6ZJF	5.0
447077	2VD5	5.0
123631	6B5J	5.0
10074640	6CJE	5.0
156422	4W4V	6.95821
11234052	6TGU	5.0
51004351	1U59	5.58501
3038525	6FYV	5.0
10138260	6OP9	5.0
11427553	6C9H	6.36643
9929127	3MDY	5.0
3062316	2V7O	5.0
156422	5U6C	5.43179
3081361	4RFM	5.0
16722836	2IWI	5.0
11667893	3GC8	5.0
216239	4W4V	5.0
11427553	6GR8	7.22841
11427553	3COK	7.67572
51004351	3FXX	5.0
11656518	2HAK	5.0
123631	5NKG	5.0
9929127	5E8X	5.0
10138260	6TGU	6.52273
11712649	4W4V	5.0
151194	3KUL	5.0
10127622	4AF3	5.0
5329102	5U6C	7.58336
126565	3LCS	7.14813
51004351	4HOK	5.0
24779724	3SXS	5.0
10138260	5BYZ	5.0
9809715	4WSQ	7.19997
176155	4ZHX	5.0
24180719	3S3I	5.0
16038120	1O6L	5.0
9933475	2RKU	5.0
25243800	4ITI	5.0
6918454	3CBL	5.0
176870	4EQU	7.71897
24779724	6JQR	5.0
11617559	1Y57	5.0
6450551	1XJD	5.0
6450551	3FXX	5.0
11667893	4I5P	5.0
10074640	3KN6	5.0
208908	6RCG	5.0
9884685	2I1M	5.0
9809715	5A6N	5.67776
11364421	5UI0	5.0
123631	3A8X	5.0
11427553	6CJE	5.92078
11338033	3DKC	5.0
3062316	3DKC	5.0
216239	2W4O	5.0
11485656	2W99	5.0
51004351	4B9D	5.0
10074640	3OMV	5.0
10461815	4L3L	5.38721
6450551	6CJE	5.0
176155	6FDY	5.0
208908	6JPJ	5.0
5329102	5BYZ	5.00436
126565	6FER	6.39783
16038120	4TPT	5.95857
6450551	2C47	5.0
5287969	2ZM3	5.0
11427553	6GQQ	6.92046
123631	2V7O	5.0
156414	7B36	5.0
153999	4AGU	5.0
5287969	6JQR	5.0
16007391	2F57	5.0
153999	4KIK	5.0
3038525	4UAK	5.0
42642645	3W2P	5.7447
24889392	6B5J	5.0
42642645	6BXI	5.0
11656518	2R2P	5.0
11656518	3SOC	5.0
51004351	2ZM3	5.0
11234052	6RCG	5.0
5329102	4UY9	5.46851
9915743	5ORL	5.0
3081361	5UI0	5.95857
11617559	5L6P	5.0
24180719	2JAM	5.0
6918454	2A2A	5.0
9809715	6GQQ	8.52288
151194	1U59	5.0
9926791	3BHH	5.0
11626560	2VD5	5.85384
156414	6FT8	5.0
11314340	3TXO	8.01773
153999	4UXL	5.23656
5328940	2EVA	6.99957
11485656	2ZM3	5.0
16725726	6BG2	6.67757
3081361	2RKU	5.0
3038522	4H1J	5.0
156422	6RSU	5.0
156414	1S9I	5.79585
24180719	4UXL	5.0
51004351	4EWH	6.92046
24889392	3IEC	5.0
25243800	5O0Y	5.0
11364421	4TPT	5.0
11409972	3E7O	7.25104
10427712	5VIL	5.0
3038525	5I3R	5.0
16038120	1S9I	6.20059
11717001	2JAM	5.0
9809715	2J0I	5.52286
24889392	6BDN	5.0
25243800	6P5S	6.45581
216239	6D3K	5.0
11314340	6P5M	5.0
10113978	3V8S	5.0
16722836	2WEL	6.22907
11626560	2R2P	5.99996
11617559	4BBM	5.0
5328940	3V8S	6.06043
644241	4A9U	5.0
156422	2WTK	5.0
9884685	2V7O	5.0
11364421	6GZD	5.50862
11626560	3E7O	5.0
10184653	4WSQ	5.0
10113978	3DAK	5.0
10074640	2J51	5.0
10461815	6YZ4	5.0
10127622	6KZD	5.0
44259	6RSU	9.00436
10138260	2J51	6.33715
5494449	4BGQ	5.55283
9929127	4B6L	5.0
10427712	6FER	5.0
16007391	2XIK	5.0
5287969	4EQU	5.0
5494449	6FEK	7.55129
10074640	6FIO	8.05552
11617559	4GV1	5.0
11712649	6YKY	5.0
11427553	4WSQ	7.31785
11338033	3DAK	5.0
9926791	4GV1	5.0
3038525	5QIN	5.0
11717001	2X4F	5.0
216239	5U6C	5.44369
11712649	6GR8	7.58336
176870	5CEQ	5.0
10461815	6FYL	6.38711
6450551	1UA2	5.0
42642645	5U6B	9.71444
156414	6BDN	5.0
5329102	6ZR5	5.0
11234052	4D2W	5.0
44259	3W2P	5.95857
11667893	5I3R	5.0
6450551	3V8S	5.0
11485656	6ZR5	5.0
24180719	4C57	5.0
216239	6CMJ	5.0
10184653	5HID	5.0
9929127	2BUJ	5.0
176155	4BGQ	5.0
11409972	4LGD	6.06545
3062316	1U59	5.0
153999	2V7O	5.1079
11234052	3W2P	5.0
216239	2QLU	5.0
5329102	1QPC	6.63808
51004351	5VDK	5.0
176870	3MDY	5.0
176870	3LCS	5.92078
5287969	4B9D	5.0
6450551	6CD6	5.85384
9933475	2NRU	5.0
3081361	4EQU	7.09098
11485656	4W4V	5.36652
3062316	6YZ4	5.0
9884685	4AGU	5.0
156422	2R2P	5.85384
9933475	2W99	5.0
5291	6BDN	5.0
24180719	5E8X	5.0
126565	5LVO	8.45593
10427712	4EQU	5.0
16722836	5HID	5.00877
447077	6FD3	5.0
9915743	6KZD	5.0
10074640	4GU6	5.0
3038522	3W2P	5.0
10113978	5ORL	5.14874
176167	6FT8	6.29234
156414	3KUL	5.69895
10127622	4IVA	5.0
9929127	5NKG	5.0
25243800	6C9H	5.0
153999	3PP0	5.0
153999	4I5P	5.0
17755052	3O0G	5.0
9884685	3FXX	5.0
216239	2R4B	5.0
9929127	4QTB	5.0
153999	4YHJ	6.22907
11626560	4UAK	5.0
6918454	6RCG	5.0
11234052	1XJD	5.0
156422	3PLS	5.0
6918454	6QAV	5.0
11656518	1WAK	5.0
11234052	3RNY	5.0
5494449	2R2P	5.0
3081361	3OMV	5.0
16038120	6Y0A	5.0
16722836	2J0I	5.4202
6450551	3A99	5.0
11364421	5HID	5.0
11712649	6KZD	5.0
11364421	4WSQ	5.55283
11409972	4C57	5.88602
3038522	4UAK	5.0
25243800	5ORL	5.0
11314340	2XIK	5.0
11667893	4WB8	5.0
17755052	5L6P	5.0
5291	5EFQ	5.0
16038120	6YAT	6.48135
3025986	6GQQ	5.0
11234052	6OP9	5.0
11427553	4ASZ	6.85356
10074640	5V5Y	5.0
11717001	6SRH	5.0
151194	6RCG	5.0
123631	4PF4	5.0
5328940	6GR8	5.0
9929127	2JAM	5.0
10074640	1CM8	5.0
153999	6CMJ	5.61977
6918454	6X5G	5.46851
11234052	3C0I	5.0
5287969	6OP9	5.03621
9929127	6FT8	6.19375
156414	5U6C	5.0
176167	3BU3	5.0
5329102	5YKS	6.19375
5287969	6RA7	5.0
9884685	4UY9	5.0
3081361	4AGU	5.0
10113978	2XYN	5.52286
11656518	2C47	5.0
11364421	6FER	5.0
9929127	1UA2	5.0
10461815	1CM8	5.0
11314340	2F57	6.17386
176167	4EQU	5.0
644241	1O6L	5.0
24889392	2IWI	5.0
25243800	4RWI	6.24405
11409972	3G2F	5.0
5494449	3O0G	5.0
10113978	2IWI	5.0
9915743	3ZDU	5.0
10113978	4UY9	6.53745
11656518	5JZN	5.0
44259	4AF3	7.71897
16007391	6FIO	5.7447
5287969	1UA2	7.63639
25243800	6BXI	5.0
9809715	2F57	5.88602
10113978	6S73	5.0
9926791	2W99	5.0
11712649	2IWI	5.0
5329102	2HAK	5.92078
10427712	4UAK	5.0
11626560	6Y0A	5.0
176870	3S3I	5.0
5328940	5JZN	5.0
25243800	2Y7J	6.11913
11234052	3V8S	5.0
11364421	4LGD	5.0
10113978	6FDY	5.0
24889392	3DAK	5.0
16725726	4UXL	5.0
10184653	2W5A	5.0
11717001	5U6C	5.0
9809715	6P5S	6.10232
24779724	4B6L	5.0
3025986	6S73	5.0
51004351	6PK6	7.25885
5287969	3FXX	5.48147
11427553	6BDN	5.99996
11712649	3WAR	5.0
9929127	6A32	5.0
11626560	4I5P	5.0
42642645	5V5Y	5.0
176870	4ZZN	5.0
3038522	3DKC	5.0
24180719	2R4B	5.0
11338033	3S3I	5.0
176155	3W2P	5.49484
447077	5U6B	5.0
9915743	2VD5	5.0
123631	2F57	5.0
11314340	5EFQ	5.50862
11338033	6MOB	5.0
10427712	2F57	5.0
10113978	3FXZ	5.0
9915743	6FDY	5.0
3025986	3ENM	5.0
9809715	4LGD	7.41908
11338033	3D7U	5.0
51004351	3G2F	5.0
24180719	3W2P	5.0
153999	5QIN	5.0
208908	4MQ1	5.0
5328940	2REI	5.0
9884685	5I3R	5.0
5291	4I5P	5.0
11338033	6T6F	5.0
16722836	1XJD	5.0
11712649	5ES1	5.0
6918454	3ZFM	5.0
10427712	6ZJF	5.0
11717001	6CD6	5.0
11314340	2IWI	6.65738
11364421	6RUU	5.0
6450551	4YHJ	5.63825
11617559	2R2P	5.0
11667893	5U6C	5.0
25243800	6KZD	5.0
126565	6C9H	7.60033
9929127	5ES1	5.0
10074640	6URC	5.0
11314340	3MY0	5.0
24180719	4EQU	5.0
126565	4BGQ	7.99568
9929127	5H0B	5.0
6918454	6GQQ	5.0
9926791	2IWI	5.0
10138260	2XIK	6.44358
5328940	4K33	5.0
6918454	3FXZ	5.0
10461815	2W4O	5.0
151194	3E7O	5.0
51004351	4KS7	5.0
4908365	6MOB	7.22113
11617559	6N3O	5.0
216239	6FEK	7.40782
6450551	2CMW	5.0
126565	6RUU	7.79317
3038525	3MDY	5.0
9809715	2V7O	5.0
10074640	5H0B	6.16109
24779724	4AF3	5.0
176870	3BHH	5.0
42642645	2W4O	5.0
9884685	5JZN	5.0
208908	4B9D	5.0
3025986	6FYV	6.09686
10184653	6FYR	5.0
4908365	5J5T	6.67757
11338033	4D2W	5.0
11617559	6SM8	5.0
16725726	4GV1	8.63827
208908	3ENM	5.0
11427553	5QIN	5.0
10461815	4FR4	5.0
10127622	6D3K	5.0
156422	6SRH	5.0
9884685	6TGU	5.53759
11409972	3S3I	7.13608
156422	2F57	5.0
9809715	2OO8	5.85384
11338033	4LGD	5.0
5329102	3SXS	5.0
24180719	6BXI	5.0
11485656	2HAK	5.0
