PDB_ID	compound_id	label
2IWI	126565	6.60189
4AGU	44259	6.48135
4ASZ	176155	5.0
4UXL	5494449	6.2146
2VD5	11485656	5.0
6SM8	176870	5.0
4K33	9884685	5.0
6BXI	11717001	5.0
4KS7	11485656	5.0
4GU6	9933475	5.0
6S73	5494449	5.06048
6S73	126565	5.39793
7B36	11314340	5.0
6RA7	3062316	5.69895
1CM8	16725726	5.0
3HNG	10113978	7.85078
4RWI	156414	5.0
5A6N	16038120	5.65756
4EWH	17755052	5.0
6FER	25243800	5.21466
6NCG	126565	5.0
3LCS	10138260	6.30972
4WB8	176155	5.0
3V8S	16722836	5.67776
5U6B	11364421	5.0
2XYN	153999	5.0
6Y0A	10461815	5.0
5CEQ	10461815	6.17386
3E7O	11314340	5.0
3MDY	6918454	5.0
5LWM	10113978	5.16114
5MYV	156414	5.0
4IVA	644241	5.0
2RKU	11314340	5.0
3MDY	176870	5.0
4UAK	10113978	5.0
5U6B	10074640	5.0
4H1J	11717001	5.0
3ALO	5291	5.0
6QAV	10461815	5.82388
3FXZ	123631	5.0
6CZ3	11409972	5.0
4I5P	126565	6.48135
4I5P	44259	6.69875
4ANB	24180719	6.25956
2W99	11314340	5.0
4IVA	11338033	5.0
6SM8	16722836	5.69895
4ASZ	10074640	5.0
3V8S	9884685	5.0
3BHH	176870	5.0
2R4B	6918454	5.0
4QTB	644241	5.0
5MJB	11717001	5.0
4MQ1	10138260	6.58486
2BUJ	10138260	6.13662
6PK6	44259	6.65738
5EFQ	9926791	5.0
4D2W	10113978	5.0
4A9U	16038120	7.14206
4ITI	4908365	6.61961
3ZFM	16725726	5.0
3A7I	10113978	5.0
4UAK	10138260	5.0
6FEK	6450551	5.79585
4YNO	156414	5.0
4UXL	10461815	5.52286
1XJD	176870	5.0
5EFQ	11485656	7.41908
3ENM	9884685	5.0
2R2P	11626560	5.99996
6CZ3	10074640	5.0
3WAR	11626560	5.0
5VDK	17755052	5.0
4ZZN	16722836	5.0
3GC8	17755052	5.0
4D2W	126565	7.58336
3GC8	11485656	6.43168
6D3K	208908	5.0
4OR5	644241	5.0
3IEC	156422	5.0
6YAT	16725726	5.0
4K33	9926791	5.0
6FYV	3038522	5.79585
5H0B	25243800	6.72102
3LCS	16038120	8.92082
3C0I	24889392	5.0
2XYN	11409972	8.45593
3FXZ	10461815	5.53759
3DKC	11617559	5.0
4KS7	11338033	5.0
1S9I	9884685	5.0
3FE3	11364421	5.0
2WTK	10138260	6.44358
6NCG	123631	5.0
1UA2	11409972	8.3279
5JZN	10427712	5.0
2CMW	24180719	5.0
6ZJF	24889392	5.0
2XIK	156414	5.0
5VIL	123631	5.0
2VD5	126565	6.61961
3GC8	5291	5.0
6FEK	176155	5.0
4RWI	10113978	6.00432
6D3K	123631	5.0
2HAK	24180719	5.0
2A2A	25243800	7.02641
1QPC	44259	7.52143
1S9I	10113978	5.0
6BG2	3081361	5.0
2W4O	176870	5.0
3MY0	123631	5.0
3W2P	10461815	5.0
6TGU	3081361	5.0
7B36	208908	5.0
3V8S	10138260	5.92078
6YAT	10074640	5.0
4D2W	10074640	5.0
5J5T	17755052	5.0
6BXI	25243800	5.0
4ZZN	16038120	6.52273
2NRU	11364421	5.67776
3KN6	156422	5.0
2RKU	126565	6.65738
3ALO	16725726	5.0
3FXX	16038120	5.39793
4H1J	25243800	5.0
6CZ3	10138260	5.0
6S73	11338033	5.0
4OR5	11717001	5.0
2A2A	6450551	5.0
3A7I	17755052	5.0
6CD6	10113978	5.0
2REI	24889392	5.43179
3DKC	10427712	5.0
6BG2	16722836	5.4202
3FXX	5494449	5.82388
5J5T	11717001	5.0
5EFQ	25243800	5.0
4WB8	16722836	5.0
4UY9	10074640	5.0
3IEC	9884685	5.0
3S3I	10427712	5.0
4EWH	24180719	5.95857
3PLS	44259	6.39783
2I1M	10074640	8.11351
4K33	10074640	5.0
6Y0A	11314340	5.45592
3MDY	5494449	5.95857
6D3K	10461815	5.0
7B36	156422	5.0
6C9H	3062316	5.0
6FD3	25243800	5.0
6T6F	176155	5.0
5ORL	11314340	5.0
6OP9	644241	5.0
6MOB	176155	5.0
6JUU	156414	5.92078
6CD6	176155	5.0
2WTK	44259	7.21396
6C9H	9926791	5.0
2C47	11626560	5.0
5BYZ	25243800	5.0
5L6P	11626560	5.0
1Y57	11667893	5.0
1Y57	16722836	7.12436
2DQ7	11364421	5.0
1J1B	24889392	5.0
5H0B	6918454	5.0
6TGU	11626560	5.0
6TGU	24180719	5.0
6GQQ	16725726	5.0
2OO8	10074640	5.0
2DQ7	153999	5.0
6YZ4	6918454	5.0
6FEK	11667893	5.0
5LXC	10074640	5.0
4UXL	17755052	5.0
3WAR	123631	5.0
5NKG	126565	6.10232
4D2W	153999	5.0
2XIK	4908365	5.50862
6URC	176155	5.0
2W99	126565	7.45469
6CMJ	16725726	5.0
1J1B	24180719	5.0
4QTB	9933475	5.0
6URC	16038120	6.74449
6FEK	644241	5.0
3PLS	644241	5.0
2V7O	17755052	5.0
6FDY	5494449	6.5085
4B6L	16722836	5.79585
5O0Y	11338033	5.0
7KAC	5291	5.0
6JUU	156422	6.06545
3DKC	176870	5.4202
5UI0	6918454	5.0
2R4B	156422	5.0
6FDY	5291	5.0
3COK	11364421	5.0
5L6P	24889392	5.0
3LCS	156414	5.1135
6RUU	44259	7.88273
6RA7	9933475	6.09146
1O6L	44259	7.35556
5MJB	10138260	5.36652
5VCZ	151194	5.0
6DBK	5291	5.0
4YNO	3081361	5.0
2REI	6450551	5.0
4WB8	176870	5.0
2EVA	126565	8.52288
2HW6	153999	5.14874
3ZDU	156422	5.0
4MQ1	3081361	5.0
1O6L	11364421	5.0
5VCZ	176870	5.0
5MYV	9933475	5.0
6YZ4	17755052	5.0
3HNG	153999	5.0
5YKS	156422	5.0
3SOC	17755052	5.0
2OO8	176155	5.0
3PP0	4908365	5.0
4YNO	11364421	5.0
5U6C	156414	5.0
6FYL	208908	5.0
3C0I	16725726	5.0
4YNO	6450551	5.0
4ITI	153999	5.0
6FYR	10113978	5.0
4KIK	3081361	5.0
5YKS	11626560	5.0
2QLU	10113978	5.61977
2RKU	123631	5.0
6YZ4	6450551	5.0
6Y0A	11667893	5.0
4CRS	11364421	5.0
1WAK	10427712	5.28399
2F57	24889392	5.0
5LXC	11364421	5.0
4EWH	176155	5.0
6Y0A	25243800	5.20065
2XYN	9933475	6.13662
4CRS	16725726	5.50862
5LXC	16725726	5.0
2X4F	11617559	5.0
6FDY	10427712	5.0
5LXC	10427712	5.2518
5U6C	644241	5.0
4L3L	153999	6.67757
4EWH	42642645	6.69875
6FEK	9933475	5.0
6P5M	644241	5.0
2YEX	11626560	5.0
6YAT	11717001	5.0
5LVO	16725726	5.0
6B5J	11314340	5.0
3G2F	176870	5.0
4AF3	10074640	5.0
4KIK	11667893	5.0
5J5T	11338033	5.0
3DKC	24180719	5.0
5V5Y	11409972	5.0
4PF4	9933475	5.0
3KN6	11314340	5.0
6TCA	11364421	5.0
6D3K	9933475	5.0
3W2P	25243800	5.33723
4IVA	16038120	7.79317
1Y57	156414	5.95857
6Y0A	6450551	5.0
3IEC	208908	5.0
3BU3	4908365	6.48135
2REI	10427712	5.0
6URC	10138260	5.72122
2HW6	5494449	5.0
6X5G	11626560	5.0
4MQ1	123631	5.0
6GQQ	17755052	5.0
5YKS	16038120	6.52273
3OMV	11409972	6.03147
1WAK	151194	5.0
4L3L	11717001	5.0
3TXO	3038522	5.0
5VIL	6918454	5.0
6DBK	151194	5.0
2J0I	4908365	5.82388
5U6C	11338033	5.0
2HW6	151194	5.0
6PK6	10427712	5.0
6GQQ	11617559	5.0
3BHH	11626560	5.0
1S9I	5494449	5.69895
5EFQ	151194	5.0
6FEK	16038120	6.82362
2BUJ	17755052	5.95857
4KIK	24889392	5.0
6S73	156422	5.0
5V5Y	3081361	5.0
2IWI	156422	5.0
4RFM	123631	5.0
3O0G	17755052	5.0
4WB8	11667893	5.0
3O0G	153999	5.0
4H1J	11338033	5.0
6SM8	9884685	5.0
4H1J	156414	5.0
6YKY	9933475	5.0
6GRO	5291	5.0
3PP0	11338033	5.0
2NRU	42642645	5.0
5AP1	3081361	5.0
4AGU	176870	5.0
6B5J	16038120	5.69895
4WNO	10074640	5.0
5ORL	24180719	5.0
3FXX	156422	6.05547
5YKS	10113978	5.0
3O0G	42642645	5.0
3BHH	10113978	5.0
3KN6	24889392	5.0
3ZFM	10113978	5.0
5U6B	11338033	5.0
4C57	151194	5.0
3ZFM	9884685	5.0
6BG2	11314340	6.56848
2ZM3	24889392	5.0
6GR8	151194	5.0
4UY9	3081361	5.0
4ASZ	11364421	5.0
4HOK	11717001	6.88572
5I3R	176155	5.0
6SM8	42642645	5.0
6SM8	44259	5.0
6NCG	11409972	5.0
2V7O	11338033	5.0
4L3L	11667893	5.0
3V8S	10427712	5.0
6JPJ	11485656	5.0
6CMJ	11667893	5.0
4RWI	126565	6.5085
3V8S	3038522	5.0
5I3R	9933475	5.0
3G2F	153999	5.0
3WAR	11717001	5.0
5ORL	11338033	5.0
4FGB	176870	5.0
4KIK	10113978	5.0
3GC8	16038120	5.0
5ORL	42642645	6.35645
6NCG	10138260	5.0
2RKU	10074640	5.0
6CMJ	4908365	5.0
6GRO	6918454	5.0
2DQ7	156422	5.0
3QRJ	9884685	5.0
2QLU	3062316	6.24405
5VCZ	9933475	5.0
1O6L	176155	5.0
5AP1	9926791	5.0
1UA2	11338033	8.5376
4B9D	6918454	5.0
6TCA	25243800	5.0
2I1M	10461815	6.15484
3COK	153999	5.32789
2REI	10138260	5.82388
3RNY	4908365	5.0
6GR8	9926791	5.0
4BBM	3081361	5.0
4ASZ	11338033	5.0
6JUU	44259	5.0
1QPC	5494449	7.21396
6P5M	126565	7.14813
5VCZ	3081361	5.0
4CRS	126565	8.72125
6YKY	11617559	5.0
3DAK	9884685	5.0
4EWH	16722836	7.19314
6JPJ	151194	5.0
1J1B	10427712	5.0
4EWH	156414	5.0
1XJD	176155	5.0
6YAT	10427712	5.0
2R2P	24889392	5.0
6YZ4	9926791	5.0
4ASZ	17755052	5.0
1UA2	208908	5.0
5LVO	5494449	5.0
5QIN	4908365	5.69895
4YJT	176870	5.0
5VIL	16038120	5.0
6D3K	44259	6.44358
2WTK	9926791	5.0
4EQU	151194	5.0
6BXI	644241	5.0
4FGB	9884685	5.0
1WAK	25243800	5.0
4IVA	42642645	5.82388
3HNG	9884685	5.0
4L3L	9933475	5.0
1Y57	3062316	9.50864
6T6F	5494449	5.3098
6T6F	11364421	5.2676
1WAK	16725726	5.0
2W4O	3062316	5.0
3FE3	126565	7.30892
5QIN	156414	6.09686
6RUU	151194	5.0
6Y0A	24180719	5.72122
6RSU	123631	5.0
3LCS	11314340	5.0
1CM8	11617559	5.0
4FR4	5494449	5.0
6QAV	5291	5.0
4ASZ	156422	6.24405
3TXO	11485656	5.0
6URC	156414	5.0
4OR5	208908	5.0
4UXL	176870	5.0
2ZM3	11485656	5.0
6TCA	10461815	5.0
2EVA	6450551	5.0
2J51	153999	6.39783
4I5P	42642645	5.0
1XJD	6918454	5.0
5VIL	5291	5.0
4I5P	6918454	5.0
3PLS	126565	5.08618
6JUU	11485656	5.0
4RWI	16722836	6.55269
6SRH	123631	5.0
4B9D	151194	5.0
1O6L	42642645	5.0
3PP0	156422	5.0
3KUL	11617559	5.0
6QAV	16722836	7.10182
2WTK	16722836	6.5085
5L6P	11617559	5.0
4OR5	151194	5.0
5BYZ	10461815	5.76953
4ITI	11364421	5.0
4D2W	4908365	5.95857
2CMW	10113978	5.0
6FYV	156414	5.0
3HNG	11314340	5.0
2W4O	5291	5.0
6FYL	24180719	5.58501
3KUL	3038522	5.0
3GC8	123631	5.0
5CEQ	9926791	5.0
2QLU	11617559	5.0
6FER	5494449	6.63808
4EWH	10113978	5.0
5UI0	11364421	5.0
3C0I	10427712	5.0
5AP1	151194	5.0
2OO8	11626560	6.56848
2XIK	17755052	5.0
3ZFM	644241	6.19375
5H0B	16038120	6.38711
6TCA	10074640	5.0
4B6L	644241	5.0
2J51	11338033	5.22914
4WNO	6450551	5.0
2OO8	9926791	5.0
4RWI	10461815	5.0
7B36	16038120	6.29234
3TXO	11364421	5.0
5MJB	208908	5.0
4GV1	6918454	5.0
6QAV	208908	5.0
4ITI	9926791	5.0
5LWM	16725726	5.0
6GQQ	156414	5.0
2REI	10074640	5.0
5E8X	3081361	5.0
4GU6	9926791	5.0
6FDY	17755052	5.0
6S73	11617559	5.0
4B6L	11409972	5.09151
6CD6	11338033	5.0
3G2F	16725726	5.0
1J1B	4908365	6.14261
4D2W	16722836	5.58501
5EFQ	11409972	8.98297
6CJE	11485656	6.56848
6TCA	16038120	5.0
6GR8	10113978	6.12488
4AF3	24180719	5.63825
6CD6	9933475	5.0
6GRO	10427712	5.06048
3TXO	3081361	5.0
2EVA	17755052	5.0
3GC8	11617559	5.0
5U6C	24889392	5.0
2IWI	16725726	6.16743
3DKC	11364421	5.0
4JG8	11338033	5.0
4ANB	44259	7.67572
3ZFM	156414	5.56862
5A6N	11617559	5.0
6FT8	11485656	5.05061
5JZN	16038120	8.30103
3OMV	17755052	5.0
3BU3	44259	6.95821
3MDY	6450551	5.53759
5YKS	10427712	5.0
4PF4	25243800	7.01278
6FYV	17755052	5.82388
6BG2	3062316	5.0
5JZN	151194	5.0
3PLS	24180719	5.0
5HVK	5291	5.0
6YAT	6918454	5.0
6FEK	5494449	7.55129
1Y57	16725726	5.0
4WNO	4908365	5.72122
1S9I	644241	5.0
5HVK	176870	5.0
2WTK	5494449	5.88602
6ZJF	208908	5.0
2HW6	10461815	5.0
3ENM	11617559	5.0
2VD5	16725726	5.0
4QTB	153999	5.0
6MOB	9933475	6.08613
2BUJ	156414	5.0
5E8X	24889392	5.0
6FER	9884685	5.0
5U6B	11314340	5.0
2YEX	11364421	5.0
4MQ1	24180719	5.0
2YEX	151194	5.0
6FYV	4908365	5.88602
5EFQ	17755052	5.0
6ZR5	9933475	5.0
6PK6	10113978	5.0
6QAV	24889392	5.0
6QAV	156414	5.0
4AGU	16722836	5.0
6FT8	9933475	5.0
4AGU	4908365	5.0
4QTB	17755052	5.0
4YJT	151194	5.0
6SM8	10461815	5.0
4KS7	16725726	7.67572
1UA2	16722836	6.92046
6YZ4	644241	5.0
2XYN	126565	5.18708
4ANB	208908	5.0
4BBM	156414	5.0
3MDY	10427712	5.0
4QTB	16722836	5.0
3KUL	126565	5.0
3DKC	156422	5.0
6YZ4	3038522	5.0
6YZ4	42642645	5.0
4B9D	16038120	5.0
2WTK	126565	7.24336
5QIN	10074640	5.0
5O0Y	156422	5.0
5A6N	3062316	5.0
4YJT	156422	5.0
2C47	24180719	5.38721
4IVA	11485656	5.0
4EQU	16038120	7.08566
2J0I	9884685	5.0
3OMV	3062316	6.24405
3PP0	25243800	5.53759
4C57	24180719	5.0
6CJE	6450551	5.0
1QPC	4908365	6.74449
3BU3	11626560	6.46839
1J1B	16038120	5.0
6JQR	11338033	5.0
3KUL	123631	5.7447
4UAK	44259	7.37572
2RKU	24180719	5.0
6NCG	3062316	5.49484
6FDY	3062316	5.33723
4MQ1	10113978	5.0
1QPC	176155	5.55283
6X5G	126565	7.99568
3OMV	11314340	5.0
6BXI	3081361	5.0
7B36	11667893	5.0
1XJD	153999	8.58503
2XYN	156414	6.06043
1J1B	9933475	5.0
2IWI	153999	5.76953
4HOK	11626560	5.0
3CBL	11717001	5.0
2R2P	3081361	6.61961
3PLS	42642645	8.50864
2DQ7	3038522	5.0
6GQQ	176155	5.0
3KN6	11338033	5.0
4C57	3081361	7.065
3FE3	10427712	5.0
3G2F	9884685	5.0
5U6B	10138260	7.0752
5NKG	5494449	6.07567
4OR5	10138260	5.0
3HNG	208908	5.0
3O0G	11364421	5.0
1XJD	10074640	5.0
6GZD	11314340	5.67776
6BG2	11338033	5.0
6FYV	16038120	6.95821
5U6C	126565	7.49349
3BU3	9926791	5.0
3WAR	6450551	5.0
5BYZ	44259	5.79585
2W99	11626560	5.0
4WNO	126565	5.99996
3IEC	156414	5.0
5V5Y	156422	5.0
5AP1	176155	5.60204
2CMW	10138260	5.99996
4GV1	126565	5.35654
2C47	5291	5.0
3COK	17755052	5.58501
4AF3	10113978	5.0
4B9D	176870	5.0
6YAT	25243800	5.0
2REI	3062316	5.0
6FYV	10461815	5.0
6MOB	156414	5.10237
3DKC	6450551	5.95857
6FER	156414	5.0
6BFN	176870	5.0
3S3I	9884685	5.0
1S9I	16038120	6.20059
2A2A	16038120	6.06043
2NRU	4908365	6.06545
4WSQ	11314340	7.36552
1Y57	6918454	5.0
4GU6	25243800	5.0
6CD6	16722836	5.7447
3PP0	11667893	5.0
6BG2	4908365	5.0
2J0I	151194	5.0
6CD6	176870	5.0
2HAK	11617559	5.0
5J5T	176155	5.0
3G2F	11626560	5.0
5YKS	17755052	5.0
6D3K	151194	5.0
5V5Y	151194	5.0
4RWI	11626560	5.0
6C9H	123631	5.0
2F57	3062316	5.0
5VIL	17755052	5.0
5VDK	6450551	5.0
5H0B	156414	5.37674
6JPJ	44259	6.60189
6ZR5	11314340	5.0
2J0I	24180719	5.0
2WTK	176155	5.0
4K33	11409972	5.40892
5E8X	16725726	5.0
6JUU	10427712	5.0
5VCZ	9926791	5.0
3HNG	24889392	7.38616
2QLU	11717001	5.0
5V5Y	11667893	5.0
4ANB	11717001	5.0
5EFQ	208908	5.0
3DAK	151194	5.0
4KIK	156422	5.0
5AP1	11364421	5.60204
5I3R	3062316	5.0
4KIK	156414	5.0
5MYV	24180719	5.0
3DKC	44259	6.72102
4ZZN	25243800	5.0
4PF4	10138260	6.56848
4PF4	10113978	5.0
5LWM	10138260	6.2365
4HOK	123631	6.36643
6CMJ	9884685	5.0
1O6L	17755052	5.0
5UI0	24889392	5.0
3CBL	123631	5.0
3KN6	3062316	5.0
3BU3	5494449	6.20059
6FT8	16038120	7.91721
4L3L	24180719	5.0
7B36	16722836	5.12493
4H1J	17755052	5.0
3ZFM	126565	5.16114
2R4B	10074640	5.0
6RA7	176155	6.08613
5CEQ	208908	5.0
4YNO	6918454	5.0
6GRO	11617559	5.0
4FGB	11667893	5.0
3S3I	3062316	7.56703
6FT8	9884685	5.40892
3WAR	11314340	5.25963
4IVA	10461815	6.36643
6S73	123631	5.0
6T6F	17755052	5.0
3MDY	10074640	5.0
5NG0	176870	6.16743
3FXZ	16722836	5.50862
6YZ4	156414	6.95821
5LXC	17755052	5.11918
2EVA	24180719	5.0
3COK	6450551	7.79317
2BUJ	16725726	5.0
4RWI	5494449	6.25956
1CM8	11409972	7.53611
4I5P	123631	5.0
6TCA	16722836	5.0
5ORL	16038120	7.35556
5U6C	42642645	9.4318
5O0Y	11364421	5.0
4OR5	156422	5.0
4H1J	156422	6.00432
4QTB	10427712	5.0
6CMJ	11626560	5.82388
4WSQ	126565	8.49485
4MQ1	208908	5.0
6JQR	3081361	5.7447
4ITI	24889392	6.05056
5VCZ	6918454	5.0
6D3K	5291	5.0
5V5Y	24889392	5.0
2W99	11364421	5.0
3LCS	3038522	5.0
4ANB	16722836	5.29242
3RNY	3038522	5.0
5LXC	44259	6.60189
3QRJ	153999	5.0
3TXO	10113978	5.0
5AP1	24889392	5.0
5VCZ	11485656	5.0
1Y57	176870	6.15484
5AP1	9884685	5.0
3C0I	16722836	5.55283
6GR8	3062316	5.0
4B6L	153999	5.0
6JUU	6918454	5.0
4FR4	9884685	5.0
5HID	3062316	6.24405
2F57	156414	5.0
6DBK	156414	5.0
3FXX	10113978	5.0
4H1J	5494449	5.58501
2YEX	9884685	5.0
4I5P	9926791	5.0
2V7O	11717001	5.0
2W99	176155	5.0
6QAV	5494449	5.0
3QRJ	9933475	5.55283
3SOC	156414	5.0
4RWI	3062316	5.43179
6RUU	16725726	5.0
4YNO	4908365	5.0
3KUL	17755052	5.0
4ANB	644241	5.0
2NRU	153999	5.0
6FDY	10113978	5.0
4ZHX	17755052	5.0
5EFQ	11364421	5.0
3QRJ	176870	5.08618
6TCA	151194	5.0
5VCZ	10461815	5.0
6GR8	16038120	7.48017
5A6N	10074640	5.0
6URC	44259	7.67572
4JG8	123631	5.0
4UY9	10138260	5.58501
4ITI	10461815	5.82388
2CMW	11617559	5.0
3BU3	9884685	5.0
3IEC	9926791	5.0
2XYN	10113978	5.52286
5O0Y	10138260	6.56848
3E7O	25243800	5.0
2J0I	16722836	5.4202
5J5T	9884685	5.0
6JPJ	11617559	5.0
4AF3	11626560	7.11862
5AP1	6918454	5.0
4OR5	176155	5.0
3ZDU	24180719	5.0
6NCG	156414	5.0
5NKG	3038522	5.0
6JQR	16722836	7.53611
6RSU	4908365	6.32781
3COK	644241	5.0
6CZ3	176870	5.0
6CMJ	24889392	5.0
4EWH	3062316	8.24413
3G2F	11364421	5.0
6DBK	4908365	6.32781
2HAK	5494449	5.3098
4WB8	126565	6.65738
4PF4	5494449	5.0
5MYV	16725726	5.0
4WB8	9926791	5.0
2DQ7	4908365	6.46839
6FER	6918454	5.0
5CEQ	156414	5.0
2A2A	24180719	5.0
6FD3	123631	5.0
6JUU	10461815	5.0
6RCG	16725726	5.0
7KAC	11314340	5.0
4PF4	176870	5.0
4I5P	10427712	5.0
2VD5	3081361	5.0
4TPT	156414	5.0
3V8S	176155	5.0
1Y57	3081361	7.15428
5E8X	5291	5.0
5HVK	644241	5.0
1CM8	4908365	5.0
6DBK	11617559	5.0
2I1M	4908365	8.48149
5J5T	11314340	5.0
3HNG	644241	5.0
3OMV	3081361	5.0
3PLS	11364421	5.0
1WAK	6450551	5.7447
4A9U	10113978	5.0
4B9D	3038522	5.0
2NRU	10113978	5.0
6FYV	11717001	5.0
3DAK	11314340	5.0
3W2P	11717001	5.0
4AGU	11409972	7.88273
3FXX	123631	5.25963
4YJT	11409972	6.22178
4AGU	24889392	5.0
6FT8	151194	5.0
3OMV	11626560	5.0
5LVO	11667893	5.0
2J0I	153999	5.0
2WTK	5291	5.0
4RWI	3081361	6.25173
4YNO	11717001	5.0
3TXO	17755052	5.0
4FR4	16722836	5.0
4YJT	6450551	5.0
5VIL	11409972	5.0
2ZM3	151194	5.0
6YAT	9884685	5.0
4EWH	11617559	5.0
6MOB	17755052	5.0
2I1M	123631	5.0
3COK	10113978	6.53745
3O0G	16725726	5.0
3SOC	44259	5.05061
5LXC	9933475	5.0
4RFM	24180719	5.0
6FEK	11626560	5.0
7KAC	11338033	5.0
5BYZ	4908365	5.0
3TXO	3062316	5.0
2W4O	3081361	5.0
6FT8	10461815	6.13662
4B6L	10138260	5.0
2V7O	11409972	5.0
6SRH	16722836	6.82362
1J1B	3081361	5.0
6FDY	644241	5.0
6FEK	24180719	5.0
3ZFM	11314340	5.0
5E8X	6450551	5.0
3PP0	42642645	6.2365
3CBL	24889392	5.0
4RFM	3062316	5.0
2HAK	16038120	7.50724
3DAK	11717001	5.0
5NKG	24889392	5.0
6FYL	16725726	6.13662
6FT8	11617559	5.0
4B6L	9933475	5.0
5HID	11314340	5.0
3FE3	176155	5.0
6TCA	44259	6.05547
2F57	10138260	5.88602
4YNO	5291	5.0
4ITI	6918454	5.0
5HID	11626560	5.0
5HVK	42642645	6.16743
4BBM	11314340	6.15484
5LWM	123631	5.0
4GV1	156422	5.0
3A7I	5494449	5.44369
5BYZ	11338033	7.37572
3FXZ	24889392	5.0
6GZD	42642645	5.0
6JUU	11667893	8.09151
6FER	10113978	7.00833
6RA7	11364421	5.0
2X4F	176870	5.0
6CJE	3038522	5.0
5L6P	25243800	5.0
7B36	126565	6.63808
2I1M	11364421	5.0
3PP0	5291	5.0
3G2F	5494449	5.14874
5A6N	11667893	5.0
3GC8	208908	5.0
4KS7	126565	8.0
3FXX	4908365	5.79585
3FXX	6918454	5.0
6FT8	156414	5.0
4I5P	11717001	5.0
4QTB	11338033	5.0
2XYN	25243800	5.92078
2ZM3	10427712	5.0
3ZFM	25243800	6.25173
6FYL	5291	5.0
6YZ4	11364421	5.0
6DBK	10427712	5.0
6D3K	11617559	5.0
6FDY	9884685	5.0
2XIK	24889392	5.0
5JZN	11626560	6.48135
4ZHX	11626560	5.0
2C47	9884685	5.0
2YEX	3062316	5.0
6NCG	208908	5.0
6FYR	10138260	5.0
4EQU	176870	7.71897
2I1M	6450551	7.67572
6CJE	11314340	5.46851
6CMJ	11314340	6.13071
5ORL	208908	5.0
4D2W	11338033	5.0
1UA2	42642645	8.42022
4B6L	24180719	5.0
1S9I	10074640	5.0
6ZR5	11667893	5.0
6YKY	11314340	5.0
6RSU	42642645	6.09686
6FER	123631	5.0
4AGU	6450551	5.0
2J51	123631	6.03616
2EVA	11717001	5.0
3O0G	10427712	5.0
1J1B	16722836	5.0
3MDY	153999	5.0
6OP9	17755052	5.0
6BFN	24180719	5.0
6RUU	11338033	5.0
6CMJ	176155	5.0
4IVA	11314340	5.0
6YKY	3038522	5.0
2R2P	6450551	5.0
6SM8	11626560	5.0
6B5J	17755052	5.0
3O0G	4908365	5.0
4PF4	11314340	5.79585
5LVO	126565	8.45593
4ZHX	208908	5.0
6CZ3	42642645	8.35655
2XYN	10461815	5.16114
3O0G	10461815	5.0
5H0B	16725726	5.0
5CEQ	5494449	6.72102
3V8S	11364421	5.0
6ZR5	10427712	5.0
6SM8	11364421	5.0
1CM8	176155	5.82388
3W2P	176155	5.49484
5ES1	44259	8.25964
1WAK	156422	5.0
4ASZ	11717001	5.0
2ZM3	9884685	5.0
6Y0A	153999	5.0
5LVO	11338033	5.0
4C57	10113978	6.69875
6D3K	9926791	5.0
2VD5	4908365	5.0
4QTB	44259	5.07572
6RSU	16725726	5.0
4K33	11717001	5.0
6CZ3	24889392	5.0
1J1B	10138260	5.0
3ZFM	3081361	6.35645
3SOC	11667893	5.0
2J51	10074640	5.0
6BFN	208908	5.0
2HAK	9926791	5.0
4FGB	6450551	5.0
3WAR	644241	5.0
4WB8	10461815	5.0
5NG0	11717001	5.60204
2RKU	153999	5.0
6GR8	10138260	6.09146
1S9I	25243800	6.67757
2XYN	10427712	5.0
5ES1	176870	5.0
5ES1	11409972	5.0
5EFQ	3038522	5.0
1QPC	3062316	9.52288
2DQ7	16038120	5.85384
6D3K	42642645	5.0
7B36	3081361	5.0
2OO8	151194	5.0
1Y57	11314340	5.0
3LCS	25243800	5.95857
4D2W	3081361	5.0
3CBL	3062316	5.0
5EFQ	126565	5.99996
6MOB	5291	5.60204
3GC8	176155	7.15428
4C57	4908365	6.06043
4WSQ	9926791	5.0
3LCS	9926791	5.0
3BU3	16722836	6.07053
3FXX	10427712	5.0
2X4F	25243800	5.0
5AP1	10461815	5.0
5V5Y	17755052	5.0
5NG0	4908365	5.0
2X4F	10074640	5.0
1UA2	16038120	6.72102
2EVA	9926791	5.0
5J5T	11485656	5.49484
4YNO	3062316	5.0
5LWM	6450551	5.50862
4UAK	24180719	5.0
4MQ1	5494449	5.0
1Y57	6450551	5.0
3C0I	153999	5.0
5ORL	10138260	5.0
5BYZ	5291	5.0
4RWI	11338033	5.0
4HOK	11338033	5.0
3OMV	44259	5.0
2VD5	42642645	5.0
5QIN	644241	5.0
4YJT	10138260	5.0
3TXO	24180719	5.0
5MJB	9884685	5.0
5CEQ	16725726	5.0
6SRH	11338033	5.0
6C9H	9884685	5.0
3IEC	151194	5.0
6X5G	42642645	5.0
6RA7	3038522	5.0
4JG8	176870	5.0
2J51	4908365	6.14261
4HOK	11364421	6.4201
3FXZ	153999	5.0
5LXC	11314340	7.19997
1CM8	6918454	5.0
2R2P	156414	5.92078
3ZFM	10461815	5.0
3DAK	156414	5.0
3ZFM	42642645	8.39794
3RNY	16038120	6.79561
6GRO	11626560	5.0
6DBK	16038120	5.72122
6NCG	6918454	5.0
6SRH	126565	7.12436
3QRJ	6918454	5.0
6SM8	11409972	5.0
